restaurant_id,postal_code,restaurant_name,restaurant_address,dish_name,category,MAIN MUNICIPALITY
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaas groentenschijf,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaas groentenschijf,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaas groentenschijf,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Bicky Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Bicky Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Bicky Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Bicky Cheese Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Bicky Cheese Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Bicky Cheese Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Rode Bieten Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Rode Bieten Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Rode Bieten Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Avocado Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Avocado Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Avocado Burger,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Veggie Tots (8),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Veggie Tots (8),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Veggie Tots (8),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Oud Brugge Kaasballen (5),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Oud Brugge Kaasballen (5),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Oud Brugge Kaasballen (5),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaaskroket,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaaskroket,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaaskroket,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Chilli Cheese Nuggets,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Chilli Cheese Nuggets,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Chilli Cheese Nuggets,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Mozarella Fingers,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Mozarella Fingers,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Mozarella Fingers,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Mini Loempia + saus,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Mini Loempia + saus,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Mini Loempia + saus,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaas Soufflé,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaas Soufflé,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaas Soufflé,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Broccoli Nuggets (5),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Broccoli Nuggets (5),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Broccoli Nuggets (5),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Portie Vegan Mayo,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Portie Vegan Mayo,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Portie Vegan Mayo,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Cheesecrack,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Cheesecrack,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Cheesecrack,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Veggie vlammetjes (5) + sausje,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Veggie vlammetjes (5) + sausje,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Veggie vlammetjes (5) + sausje,Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Cheese Sticks (6),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Cheese Sticks (6),Vegetarische Snacks,OOSTENDE
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Cheese Sticks (6),Vegetarische Snacks,OOSTENDE
450062,8800,Carrefour Express Roeselare,16 Meensesteenweg,SoFine Tofu Naturel 250 g,Vegan & vegetarisch,ROESELARE
450062,8800,Carrefour Express Roeselare,16 Meensesteenweg,SoFine Tofu Naturel 250 g,Vegan & vegetarisch,ROESELARE
450062,8800,Carrefour Express Roeselare,16 Meensesteenweg,SoFine Tofu Naturel 250 g,Vegan & vegetarisch,ROESELARE
450062,8800,Carrefour Express Roeselare,16 Meensesteenweg,SoFine Tofu Naturel 250 g,Vegan & vegetarisch,ROESELARE
38974,2000,Yadan,Oude Koornmarkt 46,Gebakken Rijst Natuur	,Vegetarische Warme Gerechten,ANTWERPEN
38974,2000,Yadan,Oude Koornmarkt 46,Gewokte Noedles Natuur,Vegetarische Warme Gerechten,ANTWERPEN
38974,2000,Yadan,Oude Koornmarkt 46,Witte Rijst met Zoetzure Tomatensaus en Tofu,Vegetarische Warme Gerechten,ANTWERPEN
247335,9000,Panos Veldstraat,Veldstraat 96,Broodje Aubergine- & Tomatenspread - VEGAN,Broodjes vegetarisch,GENT
247335,9000,Panos Veldstraat,Veldstraat 96,Broodje Rauwkost - VEGAN,Broodjes vegetarisch,GENT
247335,9000,Panos Veldstraat,Veldstraat 96,Broodje Mediterraanse Hummus - VEGAN,Broodjes vegetarisch,GENT
474126,2100,Mahshi,De Bisthovenlei 112,Groenten Sushi (Mix Mahshi) Medium,Vegetarische gerechten,ANTWERPEN
474126,2100,Mahshi,De Bisthovenlei 112,Groenten Sushi (Mix Mahshi) XXL,Vegetarische gerechten,ANTWERPEN
474126,2100,Mahshi,De Bisthovenlei 112,Mahshi aardappel,Vegetarische gerechten,ANTWERPEN
474126,2100,Mahshi,De Bisthovenlei 112,Mahshi paprika,Vegetarische gerechten,ANTWERPEN
474126,2100,Mahshi,De Bisthovenlei 112,Dolmades 12st,Vegetarische gerechten,ANTWERPEN
474126,2100,Mahshi,De Bisthovenlei 112,Dolmades 30st,Vegetarische gerechten,ANTWERPEN
474126,2100,Mahshi,De Bisthovenlei 112,Hummus van 380Gr,Vegetarische gerechten,ANTWERPEN
303708,9000,Healty vege vege,Groot kanonplein 3,Funghi,Vegetarische Pizza,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Lasagna vegetariana,Vegetarische Lasagne,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Penne pomodoro,Vegetarische Pasta,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Rucola,Vegetarische Pizza,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Lasagna verde,Vegetarische Lasagne,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Penne vegetariana,Vegetarische Pasta,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Vege vege,Vegetarische Pizza,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Spaghetti genovese,Vegetarische Pasta,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Popeye,Vegetarische Pizza,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Penne ricotta e spinaci,Vegetarische Pasta,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,La greca,Vegetarische Pizza,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Parmigiana,Vegetarische Pizza,GENT
303708,9000,Healty vege vege,Groot kanonplein 3,Pugliese,Vegetarische Pizza,GENT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts,HASSELT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie,GENT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Garden Gourmet Burger Deluxe Mini 180 g,Vegan & vegetarisch,HASSELT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Garden Gourmet Burger Deluxe Mini 180 g,Vegan & vegetarisch,HASSELT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Garden Gourmet Groenteballetjes 200 g,Vegan & vegetarisch,HASSELT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Garden Gourmet Groenteballetjes 200 g,Vegan & vegetarisch,HASSELT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Vivera Vegan Nuggets 200 g,Vegan & vegetarisch,HASSELT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Vivera Vegan Nuggets 200 g,Vegan & vegetarisch,HASSELT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Vivera Vegan Groenteschijf 200 g,Vegan & vegetarisch,HASSELT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Vivera Vegan Groenteschijf 200 g,Vegan & vegetarisch,HASSELT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,SoFine Tofu Naturel 250 g,Vegan & vegetarisch,HASSELT
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,SoFine Tofu Naturel 250 g,Vegan & vegetarisch,HASSELT
273591,1702,McDonald's Groot Bijgaarden,"Robert Dansaertlaan 11,",Red Devils Veggie,Veggie,DILBEEK
273591,1702,McDonald's Groot Bijgaarden,"Robert Dansaertlaan 11,",McVeggie,Veggie,DILBEEK
