id,name,latitude,longitude,address,postal_code,NAME,MAIN MUNICIPALITY,MUNICIPALITY
267684,De Mama - Local Deli,51.2122808,4.394631,Kronenburgstraat 10,2000,Antwerpen,ANTWERPEN,ANTWERPEN
267685,The Funky Potato,51.2104331,4.3944146,"Graaf van egmontstraat 47,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
267743,Oli’s Friet & Eat,51.2301212,2.9115785,"Van Iseghemlaan 107,8400 Oostende",8400,Stene,OOSTENDE,OOSTENDE
267743,Oli’s Friet & Eat,51.2301212,2.9115785,"Van Iseghemlaan 107,8400 Oostende",8400,Zandvoorde,OOSTENDE,OOSTENDE
267743,Oli’s Friet & Eat,51.2301212,2.9115785,"Van Iseghemlaan 107,8400 Oostende",8400,Oostende,OOSTENDE,OOSTENDE
267753,Otomat Leopoldplaats,51.212724203479986,4.406992793083191,Leopoldplaats 5,2000,Antwerpen,ANTWERPEN,ANTWERPEN
267754,Boekee Garni,51.0273146,3.7219374,"Zwijnaardsesteenweg 454,9000 Gent",9000,Gent,GENT,GENT
267834,Safa Grill and fried chicken,51.225504,2.9065979,Koninginnelaan 77,8400,Stene,OOSTENDE,OOSTENDE
267834,Safa Grill and fried chicken,51.225504,2.9065979,Koninginnelaan 77,8400,Zandvoorde,OOSTENDE,OOSTENDE
267834,Safa Grill and fried chicken,51.225504,2.9065979,Koninginnelaan 77,8400,Oostende,OOSTENDE,OOSTENDE
267907,Kaffeenini,51.214062,4.397660999999999,"Nationalestraat 114a,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
267937,BABU,51.04831650000001,3.7269885,Sint-Pietersnieuwstraat 9,9000,Gent,GENT,GENT
268073,Pies and Fries by Het Rand,51.207535,3.22498,Hallestraat 14,8000,Koolkerke,BRUGGE,BRUGGE
268073,Pies and Fries by Het Rand,51.207535,3.22498,Hallestraat 14,8000,Brugge,BRUGGE,BRUGGE
268165,PepeNero,50.87812779999999,4.7028726,"19, Muntstraat",3000,Leuven,LEUVEN,LEUVEN
268166,Ambiente Wines,51.2166486,4.4268052,"Provinciestraat 38,2018 Antwerpen",2018,Antwerpen,ANTWERPEN,ANTWERPEN
268254,New Asia,50.8557317,4.3956731,"Avenue Rogier 374,",1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
268435,Le Pain Quotidien ,51.05428029999999,3.721162399999999,"Korenmarkt 16,9000 Gent",9000,Gent,GENT,GENT
268633,Yamal Alsham ,51.2182847,4.418298200000001,Statiestraat 6,2018,Antwerpen,ANTWERPEN,ANTWERPEN
268634,Frituur De Demer,50.9328644,5.3387443,Demerstraat 79,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
268634,Frituur De Demer,50.9328644,5.3387443,Demerstraat 79,3500,Hasselt,HASSELT,HASSELT
268648,Avini Wine Shop Bar,51.2098312,4.394902699999999,"Karel Rogierstraat 40,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
269036,Vers-Eilandje,51.2272656,4.405465599999999,Van Schoonbekeplein 15,2000,Antwerpen,ANTWERPEN,ANTWERPEN
269388,Belchicken Hasselt,50.9348806,5.3366184,"Quartier Bleu Slachthuiskaai, 3500,Hasselt",3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
269388,Belchicken Hasselt,50.9348806,5.3366184,"Quartier Bleu Slachthuiskaai, 3500,Hasselt",3500,Hasselt,HASSELT,HASSELT
269921,Friterie Pizzeria Houba,50.8860058,4.342541199999999,"Avenue Houba de Strooper 13,",1020,Laken,BRUSSEL,BRUSSEL
269922,Mamy Cuisine,50.8527986,4.3900757,"Chaussée de Louvain 452,1030 Schaerbeek",1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
269923,Pasta Pepe,50.8527764,4.3899893,"Chaussée de Louvain 448,",1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
269936,Brasserie Van Bulck,51.2329683,2.9139325,"Hertstraat, 15,8400 Oostende",8400,Stene,OOSTENDE,OOSTENDE
269936,Brasserie Van Bulck,51.2329683,2.9139325,"Hertstraat, 15,8400 Oostende",8400,Zandvoorde,OOSTENDE,OOSTENDE
269936,Brasserie Van Bulck,51.2329683,2.9139325,"Hertstraat, 15,8400 Oostende",8400,Oostende,OOSTENDE,OOSTENDE
269938,Odette,51.2062606,3.2227786,"Simon Stevinplein 3,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
269938,Odette,51.2062606,3.2227786,"Simon Stevinplein 3,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
269966,The Kind Coconut,51.0270751,4.480389,"Geitestraat 23,2800 Mechelen",2800,Walem,MECHELEN,MECHELEN
269966,The Kind Coconut,51.0270751,4.480389,"Geitestraat 23,2800 Mechelen",2800,Mechelen,MECHELEN,MECHELEN
269973,Palazzo,51.2312881,4.4431579,"tweemontstraat nr 427,2100 Antwerpen",2100,Deurne,ANTWERPEN,ANTWERPEN
269974,Restaurant Vincenzo,51.2094746,3.2265266,"Burgstraat 1,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
269974,Restaurant Vincenzo,51.2094746,3.2265266,"Burgstraat 1,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
270345,	 Samoo Baba Tacos Kebab & Grill,51.2190249,2.9078665,"Torhoutsesteenweg 192,8400 Oostende",8400,Stene,OOSTENDE,OOSTENDE
270345,	 Samoo Baba Tacos Kebab & Grill,51.2190249,2.9078665,"Torhoutsesteenweg 192,8400 Oostende",8400,Zandvoorde,OOSTENDE,OOSTENDE
270345,	 Samoo Baba Tacos Kebab & Grill,51.2190249,2.9078665,"Torhoutsesteenweg 192,8400 Oostende",8400,Oostende,OOSTENDE,OOSTENDE
270346,Andalucia SeaFood,51.2146382,4.4363402,Turnhoutsebaan 195,2140,Borgerhout,ANTWERPEN,ANTWERPEN
270349,Frituur de Smulpaep,51.2249866,4.4072166,"Varkensmarkt 2a,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
270351,Ya baba,51.06352150000001,3.6961112,"Bevrijdingslaan 274,9000 Gent",9000,Gent,GENT,GENT
270811,Crème de Bruxelles - Uccle,50.7917459,4.3314692,"Rue Egide Van Ophem 20,Uccle",1180,Ukkel,UKKEL,UKKEL
270813,Crème de Bruxelles - Jette,50.880086,4.3292164,"Place Cardinal Mercier 35,Jette",1090,Jette,JETTE,JETTE
270878,Sushisama,50.7945747,4.3642946,"AVENUE JEAN ET PIERRE CARSOEL 7,",1180,Ukkel,UKKEL,UKKEL
270993,Bombay street,51.0582005,3.7279315,"Baudelostraat 37,9000 Gent",9000,Gent,GENT,GENT
271090,Delice Stop N Shop,51.0441887,3.7143074,"Godshuizenlaan 141A,9000 Gent",9000,Gent,GENT,GENT
271145,Elit ,51.22599779999999,4.4009151,"Sint pietersvliet 11,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
271225,SushiOostende,51.2229187,2.8967336,"Koningin Astridlaan 12,8400 Oostende",8400,Stene,OOSTENDE,OOSTENDE
271225,SushiOostende,51.2229187,2.8967336,"Koningin Astridlaan 12,8400 Oostende",8400,Zandvoorde,OOSTENDE,OOSTENDE
271225,SushiOostende,51.2229187,2.8967336,"Koningin Astridlaan 12,8400 Oostende",8400,Oostende,OOSTENDE,OOSTENDE
271491,Le Mainz,50.8137207,4.3470913,"Rue Vanderkindere 141,",1180,Ukkel,UKKEL,UKKEL
271597,Comme à la Maison - Waterloo,50.7143799,4.3993813,"Chaussée de bruxelles, 239-241,",1410,Waterloo,WATERLOO,WATERLOO
272051,Madame Curry,51.2023675,4.390480699999999,Brusselstraat 45,2018,Antwerpen,ANTWERPEN,ANTWERPEN
272269,David en Elena Fruits,51.0216613,4.4820715,Graaf van Egmontstraat 16,2800,Walem,MECHELEN,MECHELEN
272269,David en Elena Fruits,51.0216613,4.4820715,Graaf van Egmontstraat 16,2800,Mechelen,MECHELEN,MECHELEN
272515,Belchicken Docks,50.87870956051208,4.372837543487549,Boulevard Lambermont 1,1000,Brussel,BRUSSEL,BRUSSEL
272596,MFCHICKEN,51.2183085,4.420457799999999,Koningin astridplein 36,2018,Antwerpen,ANTWERPEN,ANTWERPEN
272752,Pitta Sena ,51.037505,3.714077,"koningin elisabethlaan 60,9000 Gent",9000,Gent,GENT,GENT
272763,Pokérrito,50.8789785,4.7030346,"Rector de Somerplein 15,3000 Leuven",3000,Leuven,LEUVEN,LEUVEN
273026,Ontbijt Eiland Oostende,51.2340777,2.9408084,"Dokter Eduard Morreauxlaan, 181 bus 301,8400 Oostende",8400,Stene,OOSTENDE,OOSTENDE
273026,Ontbijt Eiland Oostende,51.2340777,2.9408084,"Dokter Eduard Morreauxlaan, 181 bus 301,8400 Oostende",8400,Zandvoorde,OOSTENDE,OOSTENDE
273026,Ontbijt Eiland Oostende,51.2340777,2.9408084,"Dokter Eduard Morreauxlaan, 181 bus 301,8400 Oostende",8400,Oostende,OOSTENDE,OOSTENDE
273185,Pizzeria Amore,50.8296651,3.2715595,"plein 64,8500 Kortrijk",8500,Kortrijk,KORTRIJK,KORTRIJK
273591,McDonald's Groot Bijgaarden,50.8664339,4.2737075,"Robert Dansaertlaan 11,",1702,Groot-Bijgaarden,DILBEEK,DILBEEK
273677,Jaipur Indian Tandoori,51.2203619,3.2079029,"blankenbergse steenweg 29,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
273677,Jaipur Indian Tandoori,51.2203619,3.2079029,"blankenbergse steenweg 29,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
273681,Sushi Shop ,51.1970282918077,3.2175672054290767,"5 stationplein,Brugge",8000,Koolkerke,BRUGGE,BRUGGE
273681,Sushi Shop ,51.1970282918077,3.2175672054290767,"5 stationplein,Brugge",8000,Brugge,BRUGGE,BRUGGE
273920,KFC ,50.9292564,5.3382588,"Grote Markt 15,3500 Haselt",3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
273920,KFC ,50.9292564,5.3382588,"Grote Markt 15,3500 Haselt",3500,Hasselt,HASSELT,HASSELT
274177,Le Pain Quotidien ,51.2095235,4.3937266,"Leopold de Waelplaats 8,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
274178,Pita Xander ,51.2085448,3.2226075,"Sint Amandsstraat 20,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
274178,Pita Xander ,51.2085448,3.2226075,"Sint Amandsstraat 20,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
274230,New Delhi Traiteur,50.8583933,4.4123924,"Chaussée de Louvain 882,",1140,Evere,EVERE,EVERE
274654,Restaurant Tarboosh,51.0189554,4.48257,Hendrik Consciencestraat 21,2800,Walem,MECHELEN,MECHELEN
274654,Restaurant Tarboosh,51.0189554,4.48257,Hendrik Consciencestraat 21,2800,Mechelen,MECHELEN,MECHELEN
274655,Hawaiian Poké Bowl - Quartier Bleu,50.9356424,5.3366967,"Slachthuiskaai, 3C (Quartier Bleu),3500 Hasselt",3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
274655,Hawaiian Poké Bowl - Quartier Bleu,50.9356424,5.3366967,"Slachthuiskaai, 3C (Quartier Bleu),3500 Hasselt",3500,Hasselt,HASSELT,HASSELT
274737,Lion Pizza,51.1792234,4.3552671,"van de perrelei 7,2660 Antwerpen",2660,Hoboken,ANTWERPEN,ANTWERPEN
274738,BABETTE - Brugge🎀,51.2065719,3.2191637,"Noordzandstraat 67,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
274738,BABETTE - Brugge🎀,51.2065719,3.2191637,"Noordzandstraat 67,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
274852,The Noodles ,51.0448306,3.7219737,"Kortrijksepoortstraat, 148,",9000,Gent,GENT,GENT
274871,Sushi Daily ,51.2041562,4.4823504,Herentalsebaan 683,2100,Deurne,ANTWERPEN,ANTWERPEN
275078,Bubble Waffle Cafe,51.2212639,4.4048319,"Wijngaardbrug 2,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
275080,Tabi Loo,50.8773485,4.7006603,"naamsestraat 29 Leuven, 3000",3000,Leuven,LEUVEN,LEUVEN
275082,Kebab love ,51.0497458,3.7322255,"Brabantdam 127,9000 Gent",9000,Gent,GENT,GENT
275092,Make Up garden - Breakfast All Day & Cereal Café,51.2232173,4.402837,"Lange Koepoortstraat 9,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
275223,Guerrilla Streetfood,51.21988030000001,4.401021399999999,"Groenplaats 16,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
275405,McDonald's,51.2171982,4.4189804,"Keyserlei 58/60,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
275638,BARNEY's BURGERS,51.0486296,3.7338452,"Lange Violettestraat 4,",9000,Gent,GENT,GENT
275641,BARNEY's BURGERS,51.2108225,4.3968105,"Scheldestraat 93,",2000,Antwerpen,ANTWERPEN,ANTWERPEN
275783, Delifranco,50.9292419,5.3373425,"Koning Albertstraat 2,3500 Hasselt",3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
275783, Delifranco,50.9292419,5.3373425,"Koning Albertstraat 2,3500 Hasselt",3500,Hasselt,HASSELT,HASSELT
275885,Langen Asem,51.0298014,4.477689,"Sint Katelijnestraat 12,2800 Mechelen",2800,Walem,MECHELEN,MECHELEN
275885,Langen Asem,51.0298014,4.477689,"Sint Katelijnestraat 12,2800 Mechelen",2800,Mechelen,MECHELEN,MECHELEN
276004,K&B- Kitchen & Bar at Courtyard,50.8698905,4.4056516,"Avenue Des Olympiades 6,",1140,Evere,EVERE,EVERE
276118,Chitir Chicken Woluwe Shopping ,50.844621,4.437103,"Boulevard de la Woluwe, 70 / 86,",1200,Sint-Lambrechts-Woluwe,SINT-LAMBRECHTS-WOLUWE,SINT-LAMBRECHTS-WOLUWE
276418,Pizza Hut ,50.93801247,5.316961539,"Herckenrodesingel 2,3500 Hasselt",3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
276418,Pizza Hut ,50.93801247,5.316961539,"Herckenrodesingel 2,3500 Hasselt",3500,Hasselt,HASSELT,HASSELT
276602,'t Spoortfrietje ,51.2013423,4.4334783,"Burgemeester E. Ryckaertsplein 1,2600 Berchem",2600,Berchem,ANTWERPEN,ANTWERPEN
276605,Dream sushi & wok,51.0226495,4.4745971,"Hoogstraat 57,",2800,Walem,MECHELEN,MECHELEN
276605,Dream sushi & wok,51.0226495,4.4745971,"Hoogstraat 57,",2800,Mechelen,MECHELEN,MECHELEN
276606,Snack Marhaba,50.92572759999999,5.3260064,"Gaarveldstraat 106,3500 Hasselt",3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
276606,Snack Marhaba,50.92572759999999,5.3260064,"Gaarveldstraat 106,3500 Hasselt",3500,Hasselt,HASSELT,HASSELT
276607,Felix Food Klub (Felix Pakhuis),51.2279083,4.4079244,"30, Godefriduskaai,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
276620,Wasbar,51.027055,4.479116299999999,"Ijzerenleen 13,2800 Mechelen",2800,Walem,MECHELEN,MECHELEN
276620,Wasbar,51.027055,4.479116299999999,"Ijzerenleen 13,2800 Mechelen",2800,Mechelen,MECHELEN,MECHELEN
276638,De Blauwe Schuit,50.8801819,4.700447899999999,"Mathieu de Layensplein 9,3000 Leuven",3000,Leuven,LEUVEN,LEUVEN
276844,Judy's Lobster Shack,51.0568646,3.737387599999999,Dampoortstraat 80,9000,Gent,GENT,GENT
276966,Art of chocolat bar,51.2096493,3.2273481,"Mallebergplaats 3,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
276966,Art of chocolat bar,51.2096493,3.2273481,"Mallebergplaats 3,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
277172,Guerrilla Streetfood ,51.2074872,3.2283326,"Braambergstraat 10,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
277172,Guerrilla Streetfood ,51.2074872,3.2283326,"Braambergstraat 10,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
277173,Guerrilla Streetfood,50.8275444,3.2670093,"Grote Markt 21,8500 Kortrijk",8500,Kortrijk,KORTRIJK,KORTRIJK
277181,Paul's Roast Chicken,50.8270825,3.2714705,"Sint-Jansstraat 27,8500 Kortrijk",8500,Kortrijk,KORTRIJK,KORTRIJK
277241,Guerrilla Streetfood,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Stene,OOSTENDE,OOSTENDE
277241,Guerrilla Streetfood,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Zandvoorde,OOSTENDE,OOSTENDE
277241,Guerrilla Streetfood,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Oostende,OOSTENDE,OOSTENDE
277250,Pizza Talia Concept,51.0388634,3.7101016,Koning albertlaan 63,9000,Gent,GENT,GENT
277416,Curry Masala,51.03823149999999,4.4735407,"Oscar Van Kesbeeckstraat 48,2800 Mechelen",2800,Walem,MECHELEN,MECHELEN
277416,Curry Masala,51.03823149999999,4.4735407,"Oscar Van Kesbeeckstraat 48,2800 Mechelen",2800,Mechelen,MECHELEN,MECHELEN
277667,Chez Eline,51.0267423,4.4842727,huidevetterstraat 7,2800,Walem,MECHELEN,MECHELEN
277667,Chez Eline,51.0267423,4.4842727,huidevetterstraat 7,2800,Mechelen,MECHELEN,MECHELEN
277997,Mamati Couscous,50.8769502,4.3513186,"Rue de moorslede 18/b,1020 Bruxelles",1020,Laken,BRUSSEL,BRUSSEL
278018,Arthie's ,51.2076346,3.2258457,Wollestraat 10,8000,Koolkerke,BRUGGE,BRUGGE
278018,Arthie's ,51.2076346,3.2258457,Wollestraat 10,8000,Brugge,BRUGGE,BRUGGE
278024,Pitta Can ,51.06218699999999,3.7498953,"antwerpsesteenweg 400,9040 Gent",9040,Sint-Amandsberg,GENT,GENT
278051,Panos Berchem,51.1963991,4.4214728,Driekoningenstraat 94,2600,Berchem,ANTWERPEN,ANTWERPEN
278134,Le Pristine,51.2156409,4.4051877,Lange Gasthuisstraat 13,2000,Antwerpen,ANTWERPEN,ANTWERPEN
278346,Het Strand,50.8755219,4.7088933,Tiensestraat 138,3000,Leuven,LEUVEN,LEUVEN
278404,Hawaiian Poké Bowl - Kortrijk,50.8278455,3.2650291,Grote Markt 53,8500,Kortrijk,KORTRIJK,KORTRIJK
278405,La Pipe dAnvers,51.2334945,4.4096595,"Cadixstraat 3,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
278424,JACK Premium Burgers - Zuid,51.038919,3.731552,"Tentoonstellingslaan 165,Hertsbergsestraat 4",9000,Gent,GENT,GENT
278519,Les Coquettes le café,51.2075563,3.2286907,"Braambergstraat 12 8000 Brugge,",8000,Koolkerke,BRUGGE,BRUGGE
278519,Les Coquettes le café,51.2075563,3.2286907,"Braambergstraat 12 8000 Brugge,",8000,Brugge,BRUGGE,BRUGGE
278546,O'Tacos Docks,50.8793322,4.3730967,"Boulevard Lambermont 1,",1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
278581,STAMcafé,51.04396149999999,3.7175096,"Godshuizenlaan 2,9000 Gent",9000,Gent,GENT,GENT
278584,Famigliano - Berchem,50.8642044,4.295141,Rue de l'Eglise 23,1082,Sint-Agatha-Berchem,SINT-AGATHA-BERCHEM,SINT-AGATHA-BERCHEM
278585,Bistro Tout Court,50.8303701,3.2635014,"Budastraat 24A,8500 Kortrijk",8500,Kortrijk,KORTRIJK,KORTRIJK
279156,Panos Groenplaats,51.2196339,4.4025395,Eiermarkt 1a,2000,Antwerpen,ANTWERPEN,ANTWERPEN
279302,WAKIITA,51.05317909999999,3.723688399999999,Heilige Geeststraat 30,9000,Gent,GENT,GENT
279307,Juni Thai Foody,50.93209880000001,5.3477673,"Willekensmolenstraat 61,3500 Hasselt",3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
279307,Juni Thai Foody,50.93209880000001,5.3477673,"Willekensmolenstraat 61,3500 Hasselt",3500,Hasselt,HASSELT,HASSELT
279309,Ristorante Kwizien Divien,51.20768349999999,3.2248113,"Hallestraat 4,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
279309,Ristorante Kwizien Divien,51.20768349999999,3.2248113,"Hallestraat 4,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
279314,Shuk,51.22160909999999,4.404911100000001,"Minderbroedersrui 64,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
279316,Malaciorta,51.217974,4.417994,"anneessensstraat, 35,2018 Antwerpen",2018,Antwerpen,ANTWERPEN,ANTWERPEN
279317,Mixor Kebab,51.2192348,4.4203085,"gemeentestraat 22,2060 Antwerpen",2060,Antwerpen,ANTWERPEN,ANTWERPEN
279404,Tabù Waterloo,50.7092503,4.401057199999999,"Chaussée de Bruxelles 392,1410 Waterloo",1410,Waterloo,WATERLOO,WATERLOO
279512,Spritz,51.22039239999999,4.399818199999999,"Oude Koornmarkt 11,",2000,Antwerpen,ANTWERPEN,ANTWERPEN
279631,Vega By Wagamama ,51.2181134,4.416204899999999,"Keyserlei 1,2018 Antwerpen",2018,Antwerpen,ANTWERPEN,ANTWERPEN
279663,Boker Tov Markgrave,51.1954266,4.409508700000001,Doornelei 2,2018,Antwerpen,ANTWERPEN,ANTWERPEN
279842,Il Cardinale - Vleeshalle,51.0267423,4.4842727,Huidevettersstraat 7,2800,Walem,MECHELEN,MECHELEN
279842,Il Cardinale - Vleeshalle,51.0267423,4.4842727,Huidevettersstraat 7,2800,Mechelen,MECHELEN,MECHELEN
279864,Fiskeskur + Dabba King,51.2351162,4.4087095,"Kattendijkdok oostkaai 20b,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
279869,Restaurant Chagall,51.20836809999999,3.2217721,"Sint Amandsstraat 40,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
279869,Restaurant Chagall,51.20836809999999,3.2217721,"Sint Amandsstraat 40,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
279870,Bohemian Bistro,51.2012629,4.4326003,"49 leemputstraat,2600 Antwerpen",2600,Berchem,ANTWERPEN,ANTWERPEN
279872,Curry Panda,51.2199204,4.4546325,"Cogelsplein 13,2100 Antwerpen",2100,Deurne,ANTWERPEN,ANTWERPEN
279898,El Churrasco Argentino,51.2111362,3.2244011,"Vlamingstraat 76,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
279898,El Churrasco Argentino,51.2111362,3.2244011,"Vlamingstraat 76,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
280006,Peper,51.0551629,3.7141507,"Peperstraat 55 ,9000 Gent",9000,Gent,GENT,GENT
280019,Chin Chin,50.8278039,3.2715833,"Voorstraat 28,Kortrijk",8500,Kortrijk,KORTRIJK,KORTRIJK
280080,Jack Premium Burgers ,51.2074872,3.2283326,"Braambergstraat 10,",8000,Koolkerke,BRUGGE,BRUGGE
280080,Jack Premium Burgers ,51.2074872,3.2283326,"Braambergstraat 10,",8000,Brugge,BRUGGE,BRUGGE
280088,Jack Premium Burgers,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Stene,OOSTENDE,OOSTENDE
280088,Jack Premium Burgers,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Zandvoorde,OOSTENDE,OOSTENDE
280088,Jack Premium Burgers,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Oostende,OOSTENDE,OOSTENDE
280238,Nijo x Doubleyou Kitchen,51.21146738316872,4.400941729545593,Kasteelpleinstraat 4,2000,Antwerpen,ANTWERPEN,ANTWERPEN
280240,Bøef,51.06563939999999,3.731888,"Dok Noord 4b (Hal 16),9000 Gent",9000,Gent,GENT,GENT
280243,Vivo Brugge,51.2104322,3.2354431,"Langestraat 76,8000 Brugge",8000,Koolkerke,BRUGGE,BRUGGE
280243,Vivo Brugge,51.2104322,3.2354431,"Langestraat 76,8000 Brugge",8000,Brugge,BRUGGE,BRUGGE
280574,Restaurant Tropicos,51.216541,4.413424000000001,"van Cuyckstraat 2,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
280602,Andrea Xiang BV,51.0549239,3.7216397,"Korenmarkt 31,9000 Gent",9000,Gent,GENT,GENT
280605,De Klimop,50.8807833,4.7141627,Martelarenplein 5,3000,Leuven,LEUVEN,LEUVEN
280623,Café des Arts ,51.04987329999999,3.7217179,"Schouwburgstraat, 12,9000 Gent",9000,Gent,GENT,GENT
280832,Røk ,51.06563939999999,3.731888,"Dok Noord 4b (Hal 16),9000 Gent",9000,Gent,GENT,GENT
280835,Oh! Indian Mahal,50.8734447,4.3134465,"Rue de l'Eglise Saint-Martin, 140,",1083,Ganshoren,GANSHOREN,GANSHOREN
280858,Poule & Poulette,50.8783755,4.7035406,Tiensestraat 15,3000,Leuven,LEUVEN,LEUVEN
280948,The Lab Game Concept,50.8300947,3.2641504,"Budastraat 10 bus 1,8500 Kortrijk",8500,Kortrijk,KORTRIJK,KORTRIJK
280949,Pycke Zot ,51.0663846,3.7289716,"Sint-Salvatorstraat 129,9000 Gent",9000,Gent,GENT,GENT
281004,Cafuné,51.2112816,3.2246568,"Academiestraat 8,Brugge",8000,Koolkerke,BRUGGE,BRUGGE
281004,Cafuné,51.2112816,3.2246568,"Academiestraat 8,Brugge",8000,Brugge,BRUGGE,BRUGGE
281009,Beykoz Chee Kofte Helmet,50.8725777,4.3909455,"Rue Richard Vandevelde 81,1030",1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
281099,Kantien ,51.0475556,3.704045,"Kanodreef 1,9000 Gent",9000,Gent,GENT,GENT
281108,Da Basilico,51.1830513,4.394247,Berkenlaan 54,2610,Wilrijk,ANTWERPEN,ANTWERPEN
281131,Banh Mi Express Antwerp Pop-Up,51.228199771514625,4.4075024127960205,Oudeleeuwenrui 29,2000,Antwerpen,ANTWERPEN,ANTWERPEN
281166,Café Luca,51.2127263,4.392392699999999,"Scheldestraat 36,2000 Antwerpen",2000,Antwerpen,ANTWERPEN,ANTWERPEN
281220,Visbar,50.8773949,4.703391,"Alfons Smestplein 3,3000 Leuven",3000,Leuven,LEUVEN,LEUVEN
281581,Snack Gürso,50.8726117,4.3907899,"Rue Richard Vandevelde 75,",1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
281582,Sushimi,50.88991069999999,4.3375572,"133 Avenue Houba de strooper,",1020,Laken,BRUSSEL,BRUSSEL
281583,Buns & Roses,51.2074872,3.2283326,"Braambergstraat 10,",8000,Koolkerke,BRUGGE,BRUGGE
281583,Buns & Roses,51.2074872,3.2283326,"Braambergstraat 10,",8000,Brugge,BRUGGE,BRUGGE
281584,The Vegan Burger Store,51.2074872,3.2283326,"Braambergstraat 10,",8000,Koolkerke,BRUGGE,BRUGGE
281584,The Vegan Burger Store,51.2074872,3.2283326,"Braambergstraat 10,",8000,Brugge,BRUGGE,BRUGGE
281591,Buns & Roses ,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Stene,OOSTENDE,OOSTENDE
281591,Buns & Roses ,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Zandvoorde,OOSTENDE,OOSTENDE
281591,Buns & Roses ,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Oostende,OOSTENDE,OOSTENDE
281631,Buns & Roses,50.8275444,3.2670093,"Grote Markt 21,",8500,Kortrijk,KORTRIJK,KORTRIJK
281636,Buns & Roses - Zuid,51.0389167,3.7315048,"Tentoonstellingslaan 165,",9000,Gent,GENT,GENT
281658,The Vegan Burger Store,51.2308922,2.9114752,"Albert 1 promenade 60,",8400,Stene,OOSTENDE,OOSTENDE
