restaurant_name,restaurant_id,city,categories,veg_category_count
via-via,N351175,Antwerp,No Vegetarian Categories,1
frituur-roma,N3OR57R,Antwerp,No Vegetarian Categories,1
lasagne-shop,N3QO7PR,Antwerp,No Vegetarian Categories,1
t-braboke,N3ROQ07,Antwerp,No Vegetarian Categories,1
poule-poulette-antwerpen-centrum,N510ROR,Antwerp,No Vegetarian Categories,1
satay,N51RQO7,Antwerp,No Vegetarian Categories,1
nimmanhaemin,N55N71Q,Antwerp,Vegetarian,1
ichi,N57371Q,Antwerp,No Vegetarian Categories,1
bavet-nationale,N5O1057,Antwerp,No Vegetarian Categories,1
greenway-antwerpen,N5Q71PO,Antwerp,No Vegetarian Categories,1
five-guys-1,N71753Q,Antwerp,No Vegetarian Categories,1
frituur-kattekwaad,N7NPRRO,Antwerp,Vegetarian snacks,1
yukinii-antwerpen,NN735PQ,Antwerp,No Vegetarian Categories,1
mixor-kebab,NN7QP05,Antwerp,No Vegetarian Categories,1
libanezza,NO30O3Q,Antwerp,No Vegetarian Categories,1
frituur-t-stad,NO31NPR,Antwerp,No Vegetarian Categories,1
royal-tokyo-sushi-bar,NO5O07Q,Antwerp,Vegetarian royal special,1
compagnie-belge-artisan-gelato,NON130R,Antwerp,No Vegetarian Categories,1
bavet-mas,NOQ1057,Antwerp,No Vegetarian Categories,1
tarbouch-antwerp,NP0NON5,Antwerp,Menu vegetarian tarbouch,1
restaurant-athene,NP1O1NQ,Antwerp,No Vegetarian Categories,1
sultan-kebap-1,NPO5R5Q,Antwerp,Vegetarian sandwiches,1
falcon-4,NPRPQ5R,Antwerp,No Vegetarian Categories,1
only-kebab,NQ130NQ,Antwerp,No Vegetarian Categories,1
pepino-pizzeria,NQQ1107,Antwerp,No Vegetarian Categories,1
mister-spaghetti-antwerpen,NR0115R,Antwerp,Veggie & Vegan,1
18-sushi,NR1R1RQ,Antwerp,No Vegetarian Categories,1
burger-king-meir,NR55ORQ,Antwerp,No Vegetarian Categories,1
sushi-today-1,NRPP0NQ,Antwerp,No Vegetarian Categories,1
mai-thai,NRQ01RO,Antwerp,Vegetarian,1
arre-patat,O01Q0O5N,Antwerp,Vegan burgers,1
dunkin-meir-antwerpen,O03351PN,Antwerp,Vegan donuts,1
livakebab,O03N5Q5,Antwerp,No Vegetarian Categories,1
al-wali,O05P0501,Antwerp,No Vegetarian Categories,1
damas-veneto,O07OQON1,Antwerp,No Vegetarian Categories,1
holy-guacamoly-burrito-shop-1,O0QOQ1PN,Antwerp,No Vegetarian Categories,1
pizza-hut-delivery-antwerpen-3,O0QQP0QN,Antwerp,No Vegetarian Categories,1
ploy-pochana,O11NR001,Antwerp,No Vegetarian Categories,1
garden-of-india-antwerpen-1,O11P5ON1,Antwerp,Vegetarian dishes,1
la-boqueria,O15N1O01,Antwerp,No Vegetarian Categories,1
ons-suzanne,O15NNQQ,Antwerp,No Vegetarian Categories,1
kababu-new,O1O7P77,Antwerp,No Vegetarian Categories,1
fangs-hapje,O1POR0R,Antwerp,No Vegetarian Categories,1
aahaar-restaurant,O1Q13N11,Antwerp,Vegetarian Indian cuisine,1
total-antwerpen-bonaparte,O1QQ37PN,Antwerp,No Vegetarian Categories,1
belchicken-meir-antwerpen,O1RNQ1PN,Antwerp,No Vegetarian Categories,1
chickencenter,O3030O01,Antwerp,No Vegetarian Categories,1
mcdonalds-antwerpen-tenierplaats,O33N1NN1,Antwerp,No Vegetarian Categories,1
pizarro-pizza-slice-shop,O370NN7N,Antwerp,No Vegetarian Categories,1
sids,O3OQ0R5,Antwerp,No Vegetarian Categories,1
kfc-antwerpen,O3OR0QPN,Antwerp,No Vegetarian Categories,1
chipz-frituur,O3RPQ0N1,Antwerp,No Vegetarian Categories,1
taj,O51Q1N7N,Antwerp,No Vegetarian Categories,1
happy-burger,O53P0501,Antwerp,No Vegetarian Categories,1
smaeck-croquettenbar,O55NNRP,Antwerp,No Vegetarian Categories,1
wasbar-melkmarkt,O57NPQ01,Antwerp,No Vegetarian Categories,1
snack-black-star,O5N70N7,Antwerp,No Vegetarian Categories,1
pita-alexandria,O5RP5ON1,Antwerp,"Vegetarian sandwiches,Vegetarian platters",2
mcdonalds-keyserlei,O735RO5N,Antwerp,No Vegetarian Categories,1
quick-astridplein,O73Q0RPN,Antwerp,No Vegetarian Categories,1
le-pain-quotidien-kievit,O771P0PN,Antwerp,No Vegetarian Categories,1
casa-mia-antwerpen,O775RP7,Antwerp,No Vegetarian Categories,1
wasbar-keyserlei,O7N00PPN,Antwerp,No Vegetarian Categories,1
broodlunch,O7NP3O5N,Antwerp,No Vegetarian Categories,1
cappadocia,O7NP735N,Antwerp,No Vegetarian Categories,1
il-artigiano,O7NQ0P7N,Antwerp,No Vegetarian Categories,1
de-petaat,O7P31RN1,Antwerp,"Vegan,Vegan sauzen",2
roti-antwerp,O7PO3P7N,Antwerp,No Vegetarian Categories,1
wasbar-zuid,O7Q7R5PN,Antwerp,No Vegetarian Categories,1
leonardo-da-vinci-1,O7RQ0101,Antwerp,No Vegetarian Categories,1
takumi-ramen-centraal-station,O7RR1Q01,Antwerp,No Vegetarian Categories,1
henrys-bagel-juice,ON3ONP7N,Antwerp,No Vegetarian Categories,1
kwat,ON3R1RPN,Antwerp,"Vegan menu's,Vegan kwats",2
bashas-palace,ON511R5,Antwerp,No Vegetarian Categories,1
aloha-bowls,ON5RORR,Antwerp,No Vegetarian Categories,1
malaciorta,ON77PQPN,Antwerp,No Vegetarian Categories,1
kuala-lumpur,ON7O7RP,Antwerp,No Vegetarian Categories,1
antwerp-pizza-pasta-kebab,ONN33QPN,Antwerp,No Vegetarian Categories,1
balls-glory-antwerpen-1,ONNRQ011,Antwerp,No Vegetarian Categories,1
eeetwell,ONP5N5N1,Antwerp,No Vegetarian Categories,1
hard-rock-cafe-antwerp,ONPR7QP,Antwerp,No Vegetarian Categories,1
keste-pizzeria-bistro,ONRN707N,Antwerp,No Vegetarian Categories,1
pizza-fast,OO0703R,Antwerp,No Vegetarian Categories,1
frituur-t-viaductje,OO0ONP01,Antwerp,No Vegetarian Categories,1
pick-mex,OO1RPRP,Antwerp,No Vegetarian Categories,1
taj-mahal-antwerpen,OO30N131,Antwerp,No Vegetarian Categories,1
greek-souvlaki-by-persefon,OO3QP701,Antwerp,No Vegetarian Categories,1
maandeeq-restaurant,OO5O1P7N,Antwerp,No Vegetarian Categories,1
otagine,OO5Q117,Antwerp,No Vegetarian Categories,1
melkmarkt-wok,OO5RN07N,Antwerp,No Vegetarian Categories,1
zola,OON5Q0QN,Antwerp,No Vegetarian Categories,1
het-goudhaantje,OON7017N,Antwerp,No Vegetarian Categories,1
krua-thai-antwerpen,OONP5RP,Antwerp,Vegetarian,1
sileau-1,OOPO1QN1,Antwerp,No Vegetarian Categories,1
waffle-and-juice,OOPOQQPN,Antwerp,No Vegetarian Categories,1
pizzeria-san-remo-antwerpen,OOPRPQPN,Antwerp,No Vegetarian Categories,1
janya-thai-wok,OOQQO701,Antwerp,No Vegetarian Categories,1
dunkin-antwerpen-1,OOR3R031,Antwerp,Vegan donuts,1
ellis-antwerpen-zuid,OOR55RP,Antwerp,No Vegetarian Categories,1
il-pazzo,OORNRNN1,Antwerp,No Vegetarian Categories,1
mcdonalds-antwerpen-groenplaats,OP3N1NN1,Antwerp,No Vegetarian Categories,1
my-tea,OP570N7N,Antwerp,No Vegetarian Categories,1
amvrosia,OP5NQO01,Antwerp,No Vegetarian Categories,1
la-torre-antwerpen-1,OP5Q31N1,Antwerp,No Vegetarian Categories,1
sunu-restaurant,OPNR1N7N,Antwerp,No Vegetarian Categories,1
kalura,OPO3QNN1,Antwerp,No Vegetarian Categories,1
frituur-statie-antwerpen,OPO5N3N1,Antwerp,No Vegetarian Categories,1
la-lanterna-antwerpen,OPOQ0R5,Antwerp,No Vegetarian Categories,1
otacos-antwerpen,OPQ11P01,Antwerp,No Vegetarian Categories,1
wasbar-graanmarkt,OPR7R5PN,Antwerp,No Vegetarian Categories,1
orymaz,OQN5R701,Antwerp,No Vegetarian Categories,1
njoy,OQO0QRR,Antwerp,No Vegetarian Categories,1
diamond-sushi-wok-grill,OQO3NP7N,Antwerp,No Vegetarian Categories,1
foodmaker-2,OQO3RQR,Antwerp,No Vegetarian Categories,1
parillada-argentina-antwerpen,OQPPQQPN,Antwerp,No Vegetarian Categories,1
sushi-palace-2000,OQPQ5NR,Antwerp,No Vegetarian Categories,1
sangeetha-vegetarian-restaurant,OR0RNRN1,Antwerp,No Vegetarian Categories,1
bakkerij-deurne,OR15OQPN,Antwerp,No Vegetarian Categories,1
t-perfecte-huis,OR53PQ01,Antwerp,No Vegetarian Categories,1
little-beirut,OR7Q0101,Antwerp,No Vegetarian Categories,1
toshi-sushi-1,ORO0N3PN,Antwerp,No Vegetarian Categories,1
abilux-burger-house,ORO1R07N,Antwerp,No Vegetarian Categories,1
frituur-t-sateke,ORO5QN01,Antwerp,No Vegetarian Categories,1
msemen,ORQ0R111,Antwerp,No Vegetarian Categories,1
pitaya-melkmarkt-antwerpen,ORQ530QN,Antwerp,No Vegetarian Categories,1
persepolis,P1RQPP,Antwerp,No Vegetarian Categories,1
loa,Q05N05O,Antwerp,No Vegetarian Categories,1
ellis-eilandje,Q0N5P33,Antwerp,No Vegetarian Categories,1
8tea5-antwerpen,Q0ONPN5,Antwerp,No Vegetarian Categories,1
de-arme-duivel,Q1PN0RO,Antwerp,No Vegetarian Categories,1
il-gusto-pizzeria,Q1Q015O,Antwerp,No Vegetarian Categories,1
ellis,Q3N5P33,Antwerp,No Vegetarian Categories,1
de-smulpaep,Q3NRN15,Antwerp,No Vegetarian Categories,1
test-kyc-verification-law,Q3P77OO,Antwerp,No Vegetarian Categories,1
iman-halal-tandoori,Q5771OO,Antwerp,No Vegetarian Categories,1
bia-mara-antwerpen,Q7530RO,Antwerp,No Vegetarian Categories,1
otomat-antwerpen-mas,Q755QQO,Antwerp,No Vegetarian Categories,1
aroythai,QO3O3OO,Antwerp,No Vegetarian Categories,1
wagamama-antwerpen,QQ15QQO,Antwerp,No Vegetarian Categories,1
pizzacompany-antwerpen,QQR11,Antwerp,No Vegetarian Categories,1
orso-pizzeria,QRN7N1O,Antwerp,No Vegetarian Categories,1
rio-cafe,R015Q3QN,Antwerp,No Vegetarian Categories,1
sushimandu,R05O1OQN,Antwerp,No Vegetarian Categories,1
cositas,R0O0QNQN,Antwerp,No Vegetarian Categories,1
bockwurst-guy,R0Q1RNQN,Antwerp,No Vegetarian Categories,1
argo-restaurant,R111PNQN,Antwerp,No Vegetarian Categories,1
koz-kebap,R11QROQN,Antwerp,No Vegetarian Categories,1
gevara,R1NPN3QN,Antwerp,No Vegetarian Categories,1
maabista-sushi,R1P1ONQN,Antwerp,No Vegetarian Categories,1
il-goloso,R1QQONQN,Antwerp,No Vegetarian Categories,1
londen-bakkerij,R33O0OQN,Antwerp,No Vegetarian Categories,1
le-beldi,R3N1QPQN,Antwerp,No Vegetarian Categories,1
isola-di-luna,R3N3P3QN,Antwerp,No Vegetarian Categories,1
garden-of-flavours,R3P53PQN,Antwerp,No Vegetarian Categories,1
dominos-pizza-berchem-4,R501QPQN,Antwerp,"Pizzas vegan,Vegan Pizza's",2
art-of-sushi,R77153QN,Antwerp,No Vegetarian Categories,1
foubert-ice-cream-pancakes-1,R7NQ15QN,Antwerp,No Vegetarian Categories,1
flavours-of-india-antwerpen,R7OO1OQN,Antwerp,No Vegetarian Categories,1
dominos-pizza-antwerpen-centrum-1,R7OPPPQN,Antwerp,"Pizzas vegan,Vegan Pizza's",2
crunchy,R7RR0OQN,Antwerp,No Vegetarian Categories,1
philly-sandwich-bar-antwerpen,RN05QNQN,Antwerp,Vegetarian,1
kabul-restaurant-antwerpen,RN55Q3QN,Antwerp,No Vegetarian Categories,1
vetanami-rice-roll,RN5O1NQN,Antwerp,No Vegetarian Categories,1
eethuis-royale-borgerhout,RNN3ROQN,Antwerp,No Vegetarian Categories,1
beyzade-antwerpen-1,RNPOOOQN,Antwerp,No Vegetarian Categories,1
ijstea,RNR7O1QN,Antwerp,No Vegetarian Categories,1
palmira-restaurant,RO0R37QN,Antwerp,No Vegetarian Categories,1
china-star,RO1QR1QN,Antwerp,No Vegetarian Categories,1
kioku-sushi-restaurant-antwerp,ROO53OQN,Antwerp,No Vegetarian Categories,1
snack-gaza,ROPOR3QN,Antwerp,No Vegetarian Categories,1
bar-gazet,ROR5N3QN,Antwerp,No Vegetarian Categories,1
kaiseki-sushi-antwerpen,RP01P1QN,Antwerp,No Vegetarian Categories,1
linader-deurne,RP1175QN,Antwerp,No Vegetarian Categories,1
tasty-thai-express-antwerp,RP33O1QN,Antwerp,No Vegetarian Categories,1
super-smesh,RP5135QN,Antwerp,Smashed vegan & vegetarian burgers,1
yim-thai-antwerpen-1,RP7133QN,Antwerp,No Vegetarian Categories,1
ruba-1,RPP10OQN,Antwerp,No Vegetarian Categories,1
amorino,RPQNR1QN,Antwerp,No Vegetarian Categories,1
pura-vida-vegan-tacos-more,RPRNONQN,Antwerp,No Vegetarian Categories,1
boker-tov-eiland,RQ0NROQN,Antwerp,No Vegetarian Categories,1
de-3-snellen,RQ1PN3QN,Antwerp,No Vegetarian Categories,1
na-im,RQON5OQN,Antwerp,No Vegetarian Categories,1
aashirwad,RQRNQNQN,Antwerp,No Vegetarian Categories,1
what-the-kebab,RQRRPPQN,Antwerp,No Vegetarian Categories,1
sushi-omega,RRRQPPQN,Antwerp,No Vegetarian Categories,1
poke-for-you,0003QP5N,Antwerp,No Vegetarian Categories,1
frituur-den-hoek-af,00500P5N,Antwerp,No Vegetarian Categories,1
hot-pot,011370N1,Antwerp,No Vegetarian Categories,1
sushi-antwerpen-take-away,011N0P11,Antwerp,No Vegetarian Categories,1
oz-ahi-doner-antwerpen,033NP511,Antwerp,No Vegetarian Categories,1
pam-pam-antwerpen-6,03O55O7N,Antwerp,No Vegetarian Categories,1
pizza-pasta-nr1-city-antwerpen,0577OP5N,Antwerp,No Vegetarian Categories,1
hong-kong-city-antwerpen,05OPPO11,Antwerp,No Vegetarian Categories,1
chipz-frituur-3,075PPQ5N,Antwerp,No Vegetarian Categories,1
shad-desi-indian-food,0N7PQO7N,Antwerp,No Vegetarian Categories,1
quick-berchem,0NNN5R5N,Antwerp,No Vegetarian Categories,1
roll-bowl-antwerpen,0ON73P11,Antwerp,No Vegetarian Categories,1
t-gouden-frietje,0QP31711,Hemiksem,No Vegetarian Categories,1
bananaleaf,0RRQ7O11,Antwerp,No Vegetarian Categories,1
primavera-hoboken,1RRPN,Hemiksem,No Vegetarian Categories,1
daddy-dim-sum,30OQ7Q7N,Antwerp,No Vegetarian Categories,1
oses-cikofte,30RR577N,Antwerp,"Vegan çiğköfte,Vegan falafel",2
frituur-vogelmarkt-antwerpen,3177N77N,Antwerp,No Vegetarian Categories,1
rifaga,31R3177N,Antwerp,No Vegetarian Categories,1
lucy-chang-antwerpen,335O3,Antwerp,No Vegetarian Categories,1
ocean-sushi-antwerpen,33P7N,Antwerp,No Vegetarian Categories,1
bodrum-palace,33Q7501,Antwerp,No Vegetarian Categories,1
blessed,33R1RQ7N,Antwerp,No Vegetarian Categories,1
sushi-centraal,3700QR7N,Antwerp,No Vegetarian Categories,1
afc-antwerp-fried-chicken,371O3R7N,Hemiksem,No Vegetarian Categories,1
asian-time-2020,37O3RO7N,Hemiksem,No Vegetarian Categories,1
tessico,3N7Q1R7N,Antwerp,No Vegetarian Categories,1
pitaverne-wilrijk,3P05751,Hemiksem,No Vegetarian Categories,1
restaurant-medina-1,3P30RP7N,Antwerp,No Vegetarian Categories,1
pita-huis-blauwwater-antwerpen-1,3PO0RN7N,Antwerp,No Vegetarian Categories,1
frituur-special,3PP7777N,Hemiksem,Vegan corner,1
mevlana-pide-antwerpen,3PQ1RP7N,Antwerp,No Vegetarian Categories,1
triangolo-edegem,3Q15Q57N,Antwerp,No Vegetarian Categories,1
king-potato-1,3Q50PQ7N,Aartselaar,No Vegetarian Categories,1
breughelhof-cafe-bistro-antwerpen,3Q5NN0QN,Hemiksem,No Vegetarian Categories,1
magnum-and-benjerrys-store-antwerpen,3R171R7N,Antwerp,No Vegetarian Categories,1
esaki-sushi,5N7Q173,Antwerp,No Vegetarian Categories,1
resto-borsa,5PRQ0RN,Antwerp,No Vegetarian Categories,1
ladany,N00R757,Antwerp,No Vegetarian Categories,1
hawaiian-poke-bowls-1,N011Q3R,Antwerp,No Vegetarian Categories,1
naz-kebab,N0330NQ,Antwerp,No Vegetarian Categories,1
muradim,N1530NQ,Antwerp,No Vegetarian Categories,1
troy-mezze,N17N35O,Antwerp,No Vegetarian Categories,1
i-famosi-pizzeria,N313RQ7,Antwerp,No Vegetarian Categories,1
golden-dragon,N355Q3O,Antwerp,Vegetarian platters,1
simones-kitchen-antwerpen-1,N37310Q,Antwerp,No Vegetarian Categories,1
the-creperoom,N55O737,Hemiksem,No Vegetarian Categories,1
pizza-hut-delivery-wilrijk-1,N57N7RO,Antwerp,No Vegetarian Categories,1
hoffys,N7N5ON5,Antwerp,"Joodse Specialiteit - Vegetarisch - Vegan,Vegetarisch - Vegan",2
yamato-antwerpen,N7OQ357,Antwerp,No Vegetarian Categories,1
minato,N7Q1R1Q,Antwerp,No Vegetarian Categories,1
maldinis-pizza-2660,NO011R7,Antwerp,No Vegetarian Categories,1
kyoto-sushibar,NOONR1Q,Antwerp,No Vegetarian Categories,1
ling-nan,NP5R107,Antwerp,No Vegetarian Categories,1
azoma,NPPN1RO,Antwerp,No Vegetarian Categories,1
china-town-2640,NQNRRN7,Hove,No Vegetarian Categories,1
thai-simpel-keuken,NQR0305,Antwerp,No Vegetarian Categories,1
de-zwaan-hoboken,NRP57N5,Antwerp,No Vegetarian Categories,1
rebel-kitchens,O01OP07N,Antwerp,No Vegetarian Categories,1
le-pain-quotidien-dewael,O051P0PN,Antwerp,No Vegetarian Categories,1
evitas-eethuis,O077Q001,Antwerp,No Vegetarian Categories,1
broodjes-lena,O07QR0PN,Antwerp,No Vegetarian Categories,1
dilbi,O07RR7N1,Antwerp,No Vegetarian Categories,1
amigos,O0Q0717,Hemiksem,No Vegetarian Categories,1
frit-uurtje,O0R3R101,Hemiksem,No Vegetarian Categories,1
curryosity,O1707PPN,Antwerp,No Vegetarian Categories,1
sushi-wilrijk,O1O75N01,Hemiksem,No Vegetarian Categories,1
da-riccardo,O1ORPNNN,Antwerp,No Vegetarian Categories,1
pita-express,O1R51001,Hemiksem,No Vegetarian Categories,1
tandoori-pasta,O3010301,Antwerp,No Vegetarian Categories,1
breadpoint,O3371111,Antwerp,No Vegetarian Categories,1
sushi-kinzi,O33RRPPN,Antwerp,No Vegetarian Categories,1
pitza-service-4,O35PQR01,Hemiksem,No Vegetarian Categories,1
dominos-pizza-wilrijk,O3Q07011,Antwerp,"Pizzas vegan,Vegan Pizza's",2
rimas,O3Q0O1QN,Hemiksem,No Vegetarian Categories,1
osaka-sushi-antwerpen-1,O3QPP501,Antwerp,No Vegetarian Categories,1
patates-antwerpen,O5333RR,Antwerp,No Vegetarian Categories,1
frituur-lescluze,O5NO5N11,Antwerp,No Vegetarian Categories,1
otomat-leopoldplaats,O5R317R1,Antwerp,No Vegetarian Categories,1
bio-space,O730O07N,Antwerp,No Vegetarian Categories,1
karasu-antwerpen,O757PQPN,Antwerp,No Vegetarian Categories,1
pokebar,O7NOP17N,Antwerp,No Vegetarian Categories,1
okoz-antwerpen,O7QO5RPN,Antwerp,No Vegetarian Categories,1
amon-hoboken,O7QQ7QP,Antwerp,No Vegetarian Categories,1
pasta-design,ON003P7N,Antwerp,No Vegetarian Categories,1
total-antwerpen-zuid,ON7Q37PN,Antwerp,No Vegetarian Categories,1
pita-vogelmarkt,ON7QQ0QN,Antwerp,No Vegetarian Categories,1
madagascar-poke,ONNN01QN,Hemiksem,No Vegetarian Categories,1
mister-wok,ONP7RPPN,Antwerp,No Vegetarian Categories,1
nuoc-mam,OO0RN701,Antwerp,No Vegetarian Categories,1
pizza-boxx,OO15RQPN,Antwerp,No Vegetarian Categories,1
casper-marnix,OO570031,Antwerp,No Vegetarian Categories,1
frituur-permeke,OO5717PN,Antwerp,Vegan corner,1
love-leigh-jays,OO7P5NPN,Antwerp,No Vegetarian Categories,1
kloonies,OON7RON1,Antwerp,No Vegetarian Categories,1
poke-brawl,OOOQOP7N,Antwerp,No Vegetarian Categories,1
nani,OOPN717N,Antwerp,No Vegetarian Categories,1
take-a-thai,OOQ1517,Antwerp,No Vegetarian Categories,1
sushi-factory-hoboken,OOQ3O35N,Hemiksem,No Vegetarian Categories,1
okka,OP000101,Antwerp,No Vegetarian Categories,1
frituur-de-kern,OP757NPN,Hemiksem,No Vegetarian Categories,1
t-stad-kebab,OPQO377,Antwerp,No Vegetarian Categories,1
mattina-antwerpen-antwerpen,OQ15307N,Antwerp,No Vegetarian Categories,1
frituur-de-witte-antwerpen,OQ1N0RR,Antwerp,Vegetarian,1
gelato-giuliano,OQ517RPN,Antwerp,No Vegetarian Categories,1
frituur-marnix,OQO0117N,Antwerp,No Vegetarian Categories,1
golden-side,OQPPQR5N,Antwerp,No Vegetarian Categories,1
snackbar-109,OR1QP701,Antwerp,No Vegetarian Categories,1
pam-pam-antwerpen-5,OR3QNNPN,Antwerp,No Vegetarian Categories,1
the-golden-olive,ORO0107N,Antwerp,No Vegetarian Categories,1
vers-zuid,ORQR0501,Antwerp,No Vegetarian Categories,1
pizza-phone-antwerpen-zuid,P07Q,Antwerp,No Vegetarian Categories,1
wins-asian-fusion,Q511QO3,Antwerp,No Vegetarian Categories,1
brasserie-shammys,Q5RN3QO,Antwerp,No Vegetarian Categories,1
taste-king-pizza,QNNR1OO,Hemiksem,No Vegetarian Categories,1
chez-marie-antwepen,QNNR5N5,Antwerp,No Vegetarian Categories,1
almina,QOQOPP3,Hemiksem,No Vegetarian Categories,1
boker-tov,R1Q1ROQN,Antwerp,No Vegetarian Categories,1
pizzeria-lina,R3ORN5QN,Hemiksem,No Vegetarian Categories,1
mio-pasta,R3PRN3QN,Antwerp,No Vegetarian Categories,1
liris-burgers,R770QOQN,Antwerp,No Vegetarian Categories,1
continu-food-drinks,RN3333QN,Antwerp,No Vegetarian Categories,1
omonni-antwerpen,RN33Q1QN,Antwerp,No Vegetarian Categories,1
wok-box,RN7NPPQN,Hemiksem,No Vegetarian Categories,1
julius-caesar-hoboken,RN7P71QN,Hemiksem,No Vegetarian Categories,1
meski,RNP7PNQN,Antwerp,No Vegetarian Categories,1
wok-49-hoboken-2660,RNRPQOQN,Antwerp,No Vegetarian Categories,1
boker-tov-zuid,RO1NROQN,Antwerp,No Vegetarian Categories,1
cigkofte-and-rolls,RO5N5OQN,Antwerp,No Vegetarian Categories,1
pokelicious,RPN17OQN,Antwerp,No Vegetarian Categories,1
kokorecci-antwerpen,RPO0ROQN,Antwerp,No Vegetarian Categories,1
wabi-sushi,RQ1N15QN,Antwerp,No Vegetarian Categories,1
pizza-pasta-kiel,RQ3O71QN,Antwerp,No Vegetarian Categories,1
frituur-olympiade,RQ535NQN,Hemiksem,No Vegetarian Categories,1
barouche-antwerpen,RQNQ53QN,Antwerp,No Vegetarian Categories,1
frituur-nationale,RQPN13QN,Antwerp,No Vegetarian Categories,1
tasty-burger-zuid-antwerpen,RR0353QN,Antwerp,No Vegetarian Categories,1
slice-and-more,RR3P7OQN,Hemiksem,No Vegetarian Categories,1
namaste-sint-niklaas,07P05Q5N,Beveren,Vegetarian curry,1
de-fontein,0O30R131,Beveren,No Vegetarian Categories,1
mister-wok-more,0OPRR131,Beveren,No Vegetarian Categories,1
yoi-sushi,0OQP1311,Beveren,No Vegetarian Categories,1
kingribs-beveren-waas,0P353P5N,Beveren,No Vegetarian Categories,1
yarsagumba-beveren,33NRP77N,Beveren,No Vegetarian Categories,1
el-patron-sint-niklaas-1,37ONPN7N,Beveren,No Vegetarian Categories,1
waasland-sushi,3OP0177N,Beveren,No Vegetarian Categories,1
pizza-phone-linkeroever,51RPORN,Beveren,No Vegetarian Categories,1
pizzaslice,N3OPP5O,Beveren,No Vegetarian Categories,1
acropolis-patmos,N517O5R,Beveren,No Vegetarian Categories,1
brasserie-de-witte-molen,NN7P337,Beveren,No Vegetarian Categories,1
bejacks,NO3R075,Beveren,No Vegetarian Categories,1
renard,NON0P37,Beveren,No Vegetarian Categories,1
pizza-company-9120,NQP110R,Beveren,No Vegetarian Categories,1
sushi-land,O03QN35N,Beveren,No Vegetarian Categories,1
wok-1,O1NOO55N,Beveren,No Vegetarian Categories,1
cairo-one,O1ORNNPN,Beveren,No Vegetarian Categories,1
antica-italia,O1RQRRPN,Beveren,No Vegetarian Categories,1
de-friterie,O35PQ5PN,Beveren,No Vegetarian Categories,1
melita-beveren,O515R501,Beveren,No Vegetarian Categories,1
t-friet-uurke-nieuwkerken-waas,O5Q1535N,Beveren,No Vegetarian Categories,1
miss-pizza,O7OP31PN,Beveren,No Vegetarian Categories,1
pizza-hot-kruibeke,O7P0O55N,Beveren,No Vegetarian Categories,1
the-daily-beveren,O7P75NPN,Beveren,No Vegetarian Categories,1
king-pizza-more-sint-niklaas,O7PN71N1,Beveren,No Vegetarian Categories,1
frituur-1830,ON0NO7PN,Beveren,No Vegetarian Categories,1
sushi-sake,ON7R1ON1,Beveren,No Vegetarian Categories,1
ciz-bizz-grill,OO55355N,Beveren,No Vegetarian Categories,1
pizza-paleis-haasdonk,OOR10N7,Beveren,No Vegetarian Categories,1
pitta-pizza-antalya-beveren,OP77RN01,Beveren,No Vegetarian Categories,1
pizza-hut-delivery-beveren,OQQP0301,Beveren,No Vegetarian Categories,1
pitza-service-1,QRR3OQO,Beveren,No Vegetarian Categories,1
eethuis-familia,R101NOQN,Beveren,No Vegetarian Categories,1
orgidee,R15RRNQN,Beveren,No Vegetarian Categories,1
temakisushi,R1OOPNQN,Beveren,No Vegetarian Categories,1
la-familia-saint-nicolas-1,R1QNQOQN,Beveren,No Vegetarian Categories,1
amaris,R3PROOQN,Beveren,No Vegetarian Categories,1
pizza-toni-antwerpen,R551Q1QN,Beveren,No Vegetarian Categories,1
shiso,ROR73PQN,Beveren,No Vegetarian Categories,1
china-service,RQP5N,Beveren,No Vegetarian Categories,1
brunch-house,RRQ3PPQN,Beveren,No Vegetarian Categories,1
switch-star,30QP5Q7N,Eeklo,No Vegetarian Categories,1
