restaurant_id,postal_code,restaurant_name,restaurant_address,dish_name,category
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Bicky Cheese Burger,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Rode Bieten Burger,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Vegetarische Avocado Burger,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Veggie Tots (8),Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Oud Brugge Kaasballen (5),Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaaskroket,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Chilli Cheese Nuggets,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Mozarella Fingers,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Mini Loempia + saus,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Kaas Soufflé,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Broccoli Nuggets (5),Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Portie Vegan Mayo,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Cheesecrack,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Veggie vlammetjes (5) + sausje,Vegetarische Snacks
260131,8400,Frituur Hazegras,"Graaf de smet de Naeyerlaan 20,8400 Oostende",Cheese Sticks (6),Vegetarische Snacks
450062,8800,Carrefour Express Roeselare,16 Meensesteenweg,SoFine Tofu Naturel 250 g,Vegan & vegetarisch
38974,2000,Yadan,Oude Koornmarkt 46,Gebakken Rijst Natuur	,Vegetarische Warme Gerechten
38974,2000,Yadan,Oude Koornmarkt 46,Gewokte Noedles Natuur,Vegetarische Warme Gerechten
38974,2000,Yadan,Oude Koornmarkt 46,Witte Rijst met Zoetzure Tomatensaus en Tofu,Vegetarische Warme Gerechten
247335,9000,Panos Veldstraat,Veldstraat 96,Broodje Aubergine- & Tomatenspread - VEGAN,Broodjes vegetarisch
247335,9000,Panos Veldstraat,Veldstraat 96,Broodje Rauwkost - VEGAN,Broodjes vegetarisch
247335,9000,Panos Veldstraat,Veldstraat 96,Broodje Mediterraanse Hummus - VEGAN,Broodjes vegetarisch
474126,2100,Mahshi,De Bisthovenlei 112,Groenten Sushi (Mix Mahshi) Medium,Vegetarische gerechten
474126,2100,Mahshi,De Bisthovenlei 112,Groenten Sushi (Mix Mahshi) XXL,Vegetarische gerechten
474126,2100,Mahshi,De Bisthovenlei 112,Mahshi aardappel,Vegetarische gerechten
474126,2100,Mahshi,De Bisthovenlei 112,Mahshi paprika,Vegetarische gerechten
474126,2100,Mahshi,De Bisthovenlei 112,Dolmades 12st,Vegetarische gerechten
474126,2100,Mahshi,De Bisthovenlei 112,Dolmades 30st,Vegetarische gerechten
474126,2100,Mahshi,De Bisthovenlei 112,Hummus van 380Gr,Vegetarische gerechten
303708,9000,Healty vege vege,Groot kanonplein 3,Funghi,Vegetarische Pizza
303708,9000,Healty vege vege,Groot kanonplein 3,Lasagna vegetariana,Vegetarische Lasagne
303708,9000,Healty vege vege,Groot kanonplein 3,Penne pomodoro,Vegetarische Pasta
303708,9000,Healty vege vege,Groot kanonplein 3,Rucola,Vegetarische Pizza
303708,9000,Healty vege vege,Groot kanonplein 3,Lasagna verde,Vegetarische Lasagne
303708,9000,Healty vege vege,Groot kanonplein 3,Penne vegetariana,Vegetarische Pasta
303708,9000,Healty vege vege,Groot kanonplein 3,Vege vege,Vegetarische Pizza
303708,9000,Healty vege vege,Groot kanonplein 3,Spaghetti genovese,Vegetarische Pasta
303708,9000,Healty vege vege,Groot kanonplein 3,Popeye,Vegetarische Pizza
303708,9000,Healty vege vege,Groot kanonplein 3,Penne ricotta e spinaci,Vegetarische Pasta
303708,9000,Healty vege vege,Groot kanonplein 3,La greca,Vegetarische Pizza
303708,9000,Healty vege vege,Groot kanonplein 3,Parmigiana,Vegetarische Pizza
303708,9000,Healty vege vege,Groot kanonplein 3,Pugliese,Vegetarische Pizza
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 6,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan donut box 12,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Blue,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Cookie Pink,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Original Glazed,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Snowbear,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Speculoos Sensation,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Strawberry Swirl,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Chocolate Chip,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts
361478,3500,Dunkin,5 Grote Markt,Vegan Boston Pinguin,Vegan Donuts
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Vol-au-veggie 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
314266,9000,Lunch Garden,Pacificatielaan 6,Samosa's met sweet chilisaus 🌿,💚 Veggie
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Garden Gourmet Burger Deluxe Mini 180 g,Vegan & vegetarisch
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Garden Gourmet Groenteballetjes 200 g,Vegan & vegetarisch
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Vivera Vegan Nuggets 200 g,Vegan & vegetarisch
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,Vivera Vegan Groenteschijf 200 g,Vegan & vegetarisch
343578,3500,Carrefour Express Havermarkt,Havermarkt 26,SoFine Tofu Naturel 250 g,Vegan & vegetarisch
273591,1702,McDonald's Groot Bijgaarden,"Robert Dansaertlaan 11,",Red Devils Veggie,Veggie
273591,1702,McDonald's Groot Bijgaarden,"Robert Dansaertlaan 11,",McVeggie,Veggie
273591,1702,McDonald's Groot Bijgaarden,"Robert Dansaertlaan 11,",Veggie Deluxe,Veggie
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway's vegan burger,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway's vegan burger,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway's vegan burger,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway's vegan burger,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway says cheese,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway says cheese,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway says cheese,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway says cheese,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway goes taco style,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway goes taco style,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway goes taco style,Vegan burgers
281584,8000,The Vegan Burger Store,"Braambergstraat 10,",Greenway goes taco style,Vegan burgers
64183,1410,KOBO,4 rue François Libert 1410 Waterloo,Bitekuteku aux Solos,Nos Accompagnements Veggies
64183,1410,KOBO,4 rue François Libert 1410 Waterloo,Pondu,Nos Accompagnements Veggies
64183,1410,KOBO,4 rue François Libert 1410 Waterloo,Poêlée d'Oignons Rouges et Solos,Nos Accompagnements Veggies
334165,8000,BERTHA,80 Langestraat,Vol-au-Vegan,Veggie & vegan options 🌿
334165,8000,BERTHA,80 Langestraat,Vegan Beef Stew,Veggie & vegan options 🌿
334165,8000,BERTHA,80 Langestraat,NoMeatballs in tomato sauce,Veggie & vegan options 🌿
334165,8000,BERTHA,80 Langestraat,Albondigas with rice,Veggie & vegan options 🌿
23243,2000,Poule & Poulette,Sint-Jansvliet 21,APERO BALLS (D),VEGGIE
23243,2000,Poule & Poulette,Sint-Jansvliet 21,VEGGIE VOL AU VEGGIE (D),VEGGIE
59465,8000,Trattoria Trium,Academiestraat 23,Lasagna Ricotta e Spinaci,Pasta Vegetariana
59465,8000,Trattoria Trium,Academiestraat 23,Spaghetti al Pesto Genovese,Pasta Vegetariana
59465,8000,Trattoria Trium,Academiestraat 23,Penne alla Norma e ricotta salata,Pasta Vegetariana
59465,8000,Trattoria Trium,Academiestraat 23,Penne Arrabbiata,Pasta Vegetariana
59465,8000,Trattoria Trium,Academiestraat 23,Tortelloni ai porcini con burro e salvia,Pasta Vegetariana
59465,8000,Trattoria Trium,Academiestraat 23,spaghetti cacio e pepe,Pasta Vegetariana
59465,8000,Trattoria Trium,Academiestraat 23,Tortelloni Porcini e Tartufo,Pasta Vegetariana
59465,8000,Trattoria Trium,Academiestraat 23,Panzerotti Ricotta e Spinaci,Pasta Vegetariana
59465,8000,Trattoria Trium,Academiestraat 23,Gnocchi alla Sorrentina,Pasta Vegetariana
67458,8000,Thai Zen,Katelijnestraat 44,30. Tom kha tao hu - Spiced coconut milk tofu soup,Vegetarian and Vegan
67458,8000,Thai Zen,Katelijnestraat 44,31. Po pea phak - Vegetables spring rolls,Vegetarian and Vegan
67458,8000,Thai Zen,Katelijnestraat 44,32. Som tam jay - Papaja salad,Vegetarian and Vegan
67458,8000,Thai Zen,Katelijnestraat 44,33. Phad phak - Fried vegetables,Vegetarian and Vegan
67458,8000,Thai Zen,Katelijnestraat 44,34. Phad tao hu nam prik pow - Tofu chilli paste (spicy),Vegetarian and Vegan
67458,8000,Thai Zen,Katelijnestraat 44,35. Phad thai tao hu - Fried noodles tofu,Vegetarian and Vegan
67458,8000,Thai Zen,Katelijnestraat 44,36. Kaow phad phak - Fried rice vegetables,Vegetarian and Vegan
67458,8000,Thai Zen,Katelijnestraat 44,37.Keng Luang - Yellow curry with coconut milk (spicy),Vegetarian and Vegan
67458,8000,Thai Zen,Katelijnestraat 44,"35. Phad prik tao hu - Tofu, bamboo chilli&basil (spicy)",Vegetarian and Vegan
62619,8000,Charlie's Chips,Hauwerstraat 17,Veggie burger - Build Your Own,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Giant June,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Bicky rib veggie,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Bicky veggie,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,veggie loempidel,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Lolita,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Mini loempias,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Mozzarella sticks,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Onionrings,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Oud Amsterdam balletjes,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,veggie bitterballen,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Veggie frikandel,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Veggie mexicano,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Veggie tots,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,veggie kipcorn,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Vegetarische stoofvleessaus,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,veggie hamburger,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,veggie cheeseburger,Vegetarisch 
62619,8000,Charlie's Chips,Hauwerstraat 17,Truffel shuffle,Vegetarisch 
292937,9300,Mister Spaghetti,33 Hopmarkt,Cheesy B Veggie,Veggie / Vegan
292937,9300,Mister Spaghetti,33 Hopmarkt,Cheesy Lover (Veggie),Veggie / Vegan
292937,9300,Mister Spaghetti,33 Hopmarkt,Green Hugger (Vegan),Veggie / Vegan
292937,9300,Mister Spaghetti,33 Hopmarkt,Mister B Veggie (Vegan) NORMAAL,Veggie / Vegan
292937,9300,Mister Spaghetti,33 Hopmarkt,Mister B Veggie (Vegan) GROOT,Veggie / Vegan
292937,9300,Mister Spaghetti,33 Hopmarkt,Pes-To-ZONDER-chick,Veggie / Vegan
292937,9300,Mister Spaghetti,33 Hopmarkt,Sweet ZONDER Scampa,Veggie / Vegan
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Pasta all'arrabiata 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,Vol-au-veggie 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
314256,3360,Lunch Garden,Vlinderlaan 1,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Shahi Paneer,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Palak Paneer,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Mattar Paneer,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Mixed Veg Curry,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Karahi Paneer,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Dal Makhni,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Chana Masala,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Paneer Butter Masala,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Malai Kofta,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Paneer Jalfrezi,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Paneer Tikka Masala,Vegeterian Curries
466751,1932,Red Chillies,"Leuvensesteenweg 265, 1932 Zaventem",Veg Korma,Vegeterian Curries
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Kleine vegetarische ,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Kleine falafel,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Durum vegetarische,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Durum falafel,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Grote vegetarische,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Grote falafel,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Kleine vegetarische schotel ,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Kleine falafel schotel,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Grote vegetarische schotel,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Grote falafel schotel,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Kumpir vegetarisch,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Kumpir falafel,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Kumpir pita/kip,Vegetarisch & Kumpir
278024,9040,Pitta Can ,"antwerpsesteenweg 400,9040 Gent",Kumpir mix,Vegetarisch & Kumpir
476177,1200,Eat Dessert First by Laura,avenue de mai 184,Lactose-Free Carrot Cake,"Vegan, Gluten-Free & Lactose-Free Options"
476177,1200,Eat Dessert First by Laura,avenue de mai 184,Vegan Vanilla Funfetti Cupcake,"Vegan, Gluten-Free & Lactose-Free Options"
186345,3511,McDonald's Hasselt,Schampbergstraat 22,Red Devils Veggie McMenu®,Veggie
186345,3511,McDonald's Hasselt,Schampbergstraat 22,McVeggie McMenu®,Veggie
186345,3511,McDonald's Hasselt,Schampbergstraat 22,Veggie Deluxe McMenu®,Veggie
293192,9000,Lunch by Café Des Arts,12 Schouwburgstraat,Spaghetti Bolognaise,Spaghetti & vegetarische moussaka
293192,9000,Lunch by Café Des Arts,12 Schouwburgstraat,Egetarische moussaka,Spaghetti & vegetarische moussaka
267937,9000,BABU,Sint-Pietersnieuwstraat 9,Brighton veggie burger,VEGETARIAN BURGERS
267937,9000,BABU,Sint-Pietersnieuwstraat 9,Beirut veggie burger,VEGETARIAN BURGERS
267937,9000,BABU,Sint-Pietersnieuwstraat 9,Brooklyn veggie burger,VEGETARIAN BURGERS
